HL_CZY,B,5181000,1,Wrong Answer
张智淏,C,5183000,0,Wrong Answer
dyt_dirt,B,5191000,0,Compile Error
HL_CZY,B,5195000,1,Wrong Answer
zhangchengrui,E,5202000,0,Wrong Answer
PhirainEX,D,5207000,100,Accepted
songzhihan,B,5212000,1,Wrong Answer
dyt_dirt,B,5215000,60,Wrong Answer
HL_CZY,B,5219000,1,Wrong Answer
Liuooo,B,5226000,1,Wrong Answer
ini,B,5231000,1,Wrong Answer
huyanxin,B,5234000,20,Time Limit Exceeded
zhangchengrui,D,5238000,30,Wrong Answer
deyi,B,5242000,100,Accepted
QAQfj5,E,5243000,0,Wrong Answer
cpz0342,C,5244000,0,Wrong Answer
songhaoyu,B,5245000,1,Wrong Answer
曾浩,D,5246000,0,Wrong Answer
dyt_dirt,B,5247000,100,Accepted
zzy0618,D,5253000,50,Wrong Answer
sunjunhao,D,5264000,30,Wrong Answer
zzy0618,D,5268000,50,Wrong Answer
Liuooo,B,5270000,1,Wrong Answer
杨育安,C,5275000,0,Wrong Answer
XUSJ,E,5276000,0,Wrong Answer
ycn,C,5284000,100,Accepted
zzy0618,D,5295000,100,Accepted
曾浩,D,5295000,0,Compile Error
sunjunhao,D,5309000,30,Wrong Answer
何楷文,D,5312000,0,Wrong Answer
曾浩,D,5316000,0,Wrong Answer
yaoyanfeng,A,5329000,100,Accepted
陈邑宁,D,5343000,20,Runtime Error
wtxwd,D,5345000,20,Time Limit Exceeded
huangshiyu,B,5350000,1,Runtime Error
yinhaowei1205,B,5355000,20,Wrong Answer
杨育安,C,5357000,100,Accepted
陈邑宁,D,5359000,50,Wrong Answer
kjh,D,5366000,0,Wrong Answer
xieruyu,D,5367000,50,Memory Limit Exceeded
huangshiyu,B,5372000,1,Runtime Error
XUSJ,E,5378000,0,Wrong Answer
ini,B,5381000,100,Accepted
HLOI_3_P045,C,5382000,25,Wrong Answer
zhangchengrui,D,5386000,30,Wrong Answer
wmyr,E,5392000,0,Wrong Answer
jk123,B,5394000,100,Accepted
yinhaowei1205,B,5396000,0,Compile Error
张恺瑄,A,5398000,50,Wrong Answer
zhengjinyi,A,5399000,100,Accepted
xieruyu,D,5399000,50,Memory Limit Exceeded
tiaotiao2011,F,5400000,30,Time Limit Exceeded
yinhaowei1205,B,5409000,20,Wrong Answer
qhj,E,5418000,5,Wrong Answer
huyanxin,B,5422000,20,Time Limit Exceeded
HBYoutze,C,5439000,100,Accepted
xieruyu,D,5441000,50,Memory Limit Exceeded
wtxwd,D,5455000,50,Wrong Answer
QZ1Z-CQR,D,5459000,100,Accepted
BruceTong,B,5462000,1,Time Limit Exceeded
Zhaozhuoxi,B,5464000,1,Wrong Answer
susieli,C,5481000,0,Wrong Answer
_FJqwq,G,5482000,60,Runtime Error
ini,E,5482000,0,Runtime Error
docxjun,D,5487000,50,Wrong Answer
刘添乐,D,5490000,0,Wrong Answer
zhangce,G,5495000,0,Time Limit Exceeded
nyyjshcz,D,5496000,0,Wrong Answer
郑宇,E,5498000,5,Wrong Answer
liuzeyuan,C,5501000,0,Wrong Answer
cpz0342,C,5504000,100,Accepted
_FJqwq,G,5512000,60,Time Limit Exceeded
songzhihan,C,5517000,0,Wrong Answer
zhangchengrui,D,5526000,65,Wrong Answer
zhangce,G,5537000,0,Time Limit Exceeded
张恺瑄,A,5549000,50,Wrong Answer
error,A,5553000,50,Wrong Answer
gty314159,F,5553000,30,Time Limit Exceeded
武川翔,C,5559000,0,Wrong Answer
niusiyuan,B,5572000,1,Judgement Failed
Harry,F,5575000,30,Time Limit Exceeded
ywz,E,5576000,100,Accepted
qzyzzgc,B,5582000,100,Accepted
sunjunhao,D,5582000,30,Wrong Answer
weiyumo,A,5592000,50,Wrong Answer
杨育安,D,5593000,9,Wrong Answer
niusiyuan,B,5595000,1,Wrong Answer
zhangchengrui,D,5599000,50,Wrong Answer
leiyuhao,B,5616000,1,Wrong Answer
何楷文,D,5619000,0,Wrong Answer
zhangchengrui,D,5627000,65,Wrong Answer
qwqwq,F,5631000,0,Time Limit Exceeded
何楷文,D,5645000,0,Wrong Answer
张智淏,C,5646000,0,Wrong Answer
xieruyu,D,5649000,100,Accepted
xiaoshu2010,B,5655000,20,Time Limit Exceeded
dyt_dirt,C,5655000,0,Wrong Answer
张恺瑄,A,5671000,50,Wrong Answer
张恺瑄,A,5678000,50,Wrong Answer
zhangce,E,5683000,0,Wrong Answer
sunjunhao,D,5692000,30,Wrong Answer
ljy_xc,E,5696000,5,Wrong Answer
MerlinLee,A,5700000,20,Wrong Answer
何楷文,D,5700000,9,Wrong Answer
何浩鲲,E,5705000,0,Wrong Answer
sunjunhao,D,5708000,30,Wrong Answer
郑宇,E,5717000,5,Wrong Answer
_FJqwq,G,5718000,60,Time Limit Exceeded
weiyumo,A,5718000,100,Accepted
docxjun,D,5731000,0,Wrong Answer
肖皓天,C,5739000,100,Accepted
sunjunhao,D,5742000,30,Wrong Answer
HBYoutze,E,5742000,5,Wrong Answer
nyyjshcz,D,5752000,0,Wrong Answer
huangshiyu,B,5756000,100,Accepted
tyb,F,5757000,30,Time Limit Exceeded
zhangzihan_Yuuki Asuna,B,5758000,1,Runtime Error
zhangchengrui,D,5760000,100,Accepted
kqshengxuanyi,E,5763000,5,Wrong Answer
leiyuhao,B,5764000,1,Wrong Answer
songzhihan,C,5764000,0,Wrong Answer
夏天天,B,5765000,1,Wrong Answer
yaoyanfeng,B,5772000,1,Wrong Answer
Nihachu,C,5775000,100,Accepted
yangbowen,A,5779000,50,Wrong Answer
lyxhsx,D,5789000,0,Wrong Answer
张恺瑄,A,5792000,100,Accepted
chendingyan,F,5802000,30,Time Limit Exceeded
zhangzihan_Yuuki Asuna,B,5804000,1,Runtime Error
niusiyuan,B,5806000,60,Wrong Answer
snowycat1234,E,5809000,5,Wrong Answer
夏天天,B,5820000,1,Wrong Answer
nyyjshcz,D,5822000,0,Wrong Answer
lyxhsx,D,5838000,0,Wrong Answer
songzhihan,C,5839000,0,Wrong Answer
yaoyanfeng,B,5842000,1,Wrong Answer
yaoyanfeng,B,5850000,100,Accepted
zlj6699tt,F,5854000,30,Time Limit Exceeded
nyyjshcz,D,5855000,20,Time Limit Exceeded
Liuooo,B,5858000,1,Wrong Answer
HL_CZY,F,5860000,30,Time Limit Exceeded
leiyuhao,B,5864000,1,Wrong Answer
夏天天,B,5874000,100,Accepted
zzy0618,E,5876000,23,Time Limit Exceeded
杨育安,D,5880000,30,Wrong Answer
蔡杨煜,G,5890000,0,Time Limit Exceeded
leiyuhao,B,5892000,1,Wrong Answer
zhangzihan_Yuuki Asuna,B,5897000,1,Runtime Error
docxjun,D,5899000,30,Wrong Answer
snowycat1234,E,5900000,0,Runtime Error
武川翔,C,5902000,0,Wrong Answer
markding,C,5904000,0,Runtime Error
yinhaowei1205,B,5922000,1,Time Limit Exceeded
武川翔,C,5924000,0,Wrong Answer
蔡杨煜,G,5933000,10,Wrong Answer
songzhihan,C,5945000,100,Accepted
何浩鲲,E,5953000,5,Wrong Answer
liyuze,D,5963000,0,Compile Error
cpz0342,A,5968000,50,Wrong Answer
ycn,B,5979000,60,Time Limit Exceeded
niusiyuan,B,5982000,60,Wrong Answer
蔡杨煜,G,5985000,10,Wrong Answer
liyuze,D,5988000,0,Wrong Answer
wtxwd,E,5988000,5,Wrong Answer
ycn,B,6003000,60,Time Limit Exceeded
罗一航,A,6008000,100,Accepted
何楷文,D,6017000,30,Wrong Answer
qzyzzgc,D,6025000,9,Wrong Answer
niusiyuan,B,6032000,100,Accepted
liyuze,D,6034000,9,Wrong Answer
ycn,B,6035000,100,Accepted
cpz0342,A,6039000,50,Wrong Answer
张恺瑄,B,6042000,60,Wrong Answer
HL_CZY,E,6045000,0,Wrong Answer
ycn,B,6058000,20,Time Limit Exceeded
ycn,B,6071000,100,Accepted
dyt_dirt,C,6078000,0,Wrong Answer
leiyuhao,B,6079000,1,Wrong Answer
Liuooo,B,6088000,1,Wrong Answer
郑宇,E,6096000,0,Wrong Answer
zzy0618,E,6100000,23,Time Limit Exceeded
ljy_xc,E,6101000,0,Wrong Answer
高兴的高,B,6102000,1,Time Limit Exceeded
ycn,B,6104000,60,Time Limit Exceeded
wtxwd,E,6105000,5,Wrong Answer
luyuyang,E,6105000,5,Wrong Answer
yinhaowei1205,B,6105000,1,Time Limit Exceeded
docxjun,D,6113000,20,Time Limit Exceeded
cpz0342,A,6114000,100,Accepted
ycn,B,6118000,60,Time Limit Exceeded
maguangxian,E,6125000,5,Wrong Answer
强强,C,6133000,100,Accepted
ycn,B,6134000,100,Accepted
张恺瑄,B,6139000,60,Wrong Answer
zhangce,E,6141000,5,Wrong Answer
yangbowen,A,6141000,50,Wrong Answer
sunjunhao,E,6142000,0,Wrong Answer
BruceTong,B,6150000,1,Time Limit Exceeded
Liuooo,B,6151000,20,Wrong Answer
liyuze,D,6154000,9,Wrong Answer
yyz,A,6154000,50,Wrong Answer
何楷文,D,6158000,30,Wrong Answer
杨育安,E,6159000,0,Wrong Answer
BruceTong,B,6162000,1,Time Limit Exceeded
dyt_dirt,C,6165000,0,Wrong Answer
xiaoshu2010,B,6177000,1,Wrong Answer
songzhihan,E,6179000,5,Wrong Answer
sunjunhao,E,6186000,0,Wrong Answer
yaoyanfeng,C,6187000,0,Wrong Answer
yinhaowei1205,B,6191000,1,Time Limit Exceeded
yaoyanfeng,C,6201000,100,Accepted
qhj,E,6218000,5,Time Limit Exceeded
markding,C,6218000,0,Wrong Answer
高兴的高,B,6220000,1,Wrong Answer
BruceTong,B,6221000,20,Time Limit Exceeded
曾浩,F,6224000,0,Wrong Answer
qzyzzgc,D,6226000,9,Wrong Answer
Liuooo,B,6231000,20,Wrong Answer
XUSJ,H,6239000,0,Wrong Answer
markding,C,6242000,0,Wrong Answer
songzhihan,B,6250000,1,Wrong Answer
sunjunhao,E,6263000,23,Wrong Answer
huangweiliang,E,6265000,5,Wrong Answer
zhangce,E,6272000,5,Wrong Answer
liruoxin,B,6273000,100,Accepted
Huangjunrui,D,6294000,0,Wrong Answer
tjy,C,6295000,0,Runtime Error
songzhihan,B,6303000,1,Wrong Answer
XUSJ,H,6306000,0,Wrong Answer
何楷文,D,6314000,30,Wrong Answer
linmou,D,6333000,0,Time Limit Exceeded
高兴的高,B,6339000,1,Wrong Answer
武川翔,C,6340000,0,Wrong Answer
markding,C,6340000,0,Wrong Answer
songzhihan,B,6345000,0,Compile Error
zhangce,E,6346000,5,Wrong Answer
高兴的高,B,6354000,1,Wrong Answer
lyxhsx,D,6355000,0,Wrong Answer
zzy0618,E,6357000,23,Time Limit Exceeded
zhengjinyi,E,6359000,5,Wrong Answer
linmou,E,6360000,0,Wrong Answer
金弋帆,B,6360000,20,Time Limit Exceeded
songzhihan,B,6364000,1,Wrong Answer
何楷文,D,6365000,30,Wrong Answer
郑宇,E,6366000,0,Wrong Answer
Zhaozhuoxi,F,6378000,30,Time Limit Exceeded
linmou,E,6384000,0,Wrong Answer
zhangce,E,6386000,5,Wrong Answer
gty314159,G,6391000,20,Wrong Answer
songzhihan,B,6394000,1,Wrong Answer
高兴的高,B,6396000,1,Wrong Answer
huangweiliang,E,6398000,0,Wrong Answer
kjh,D,6401000,30,Wrong Answer
dyt_dirt,C,6409000,0,Wrong Answer
luyuyang,F,6420000,30,Time Limit Exceeded
huangweiliang,E,6420000,5,Wrong Answer
Liuooo,C,6424000,0,Wrong Answer
高兴的高,B,6436000,1,Wrong Answer
张恺瑄,C,6436000,0,Wrong Answer
linmou,D,6440000,30,Wrong Answer
强强,D,6444000,9,Time Limit Exceeded
lyxhsx,D,6459000,0,Wrong Answer
XUSJ,H,6467000,0,Wrong Answer
袁瑞擎,F,6475000,30,Time Limit Exceeded
金弋帆,B,6477000,20,Time Limit Exceeded
linmou,D,6480000,30,Wrong Answer
xieruyu,E,6485000,43,Wrong Answer
zhengjinyi,E,6485000,5,Wrong Answer
何楷文,D,6486000,30,Wrong Answer
linmou,D,6494000,30,Wrong Answer
maguangxian,E,6497000,50,Wrong Answer
markding,C,6504000,0,Wrong Answer
linmou,D,6505000,30,Wrong Answer
曾浩,F,6507000,30,Time Limit Exceeded
lyxhsx,D,6514000,0,Wrong Answer
刘添乐,B,6517000,100,Accepted
linmou,D,6517000,0,Time Limit Exceeded
markding,C,6522000,0,Wrong Answer
ini,E,6525000,0,Runtime Error
linmou,D,6534000,30,Time Limit Exceeded
dyt_dirt,C,6536000,0,Wrong Answer
强强,D,6539000,9,Time Limit Exceeded
zzy0618,E,6540000,23,Time Limit Exceeded
Liuooo,C,6541000,0,Wrong Answer
maguangxian,E,6544000,50,Wrong Answer
傅凌龙,E,6551000,0,Wrong Answer
袁瑞擎,D,6560000,0,Wrong Answer
cpz0342,D,6580000,30,Wrong Answer
BruceTong,B,6585000,20,Time Limit Exceeded
ini,E,6593000,0,Runtime Error
xiaoshu2010,D,6594000,9,Wrong Answer
袁瑞擎,D,6595000,9,Wrong Answer
sunjunhao,E,6595000,0,Wrong Answer
ljy_xc,E,6608000,0,Wrong Answer
何楷文,D,6614000,30,Wrong Answer
nyyjshcz,D,6629000,30,Wrong Answer
leiyuhao,B,6635000,100,Accepted
docxjun,D,6635000,50,Wrong Answer
金弋帆,B,6639000,20,Time Limit Exceeded
ljy_xc,E,6647000,20,Wrong Answer
Zhaozhuoxi,C,6655000,0,Wrong Answer
sunjunhao,E,6662000,5,Wrong Answer
leoair,D,6663000,0,Wrong Answer
何楷文,D,6666000,30,Wrong Answer
金弋帆,B,6672000,20,Time Limit Exceeded
ycn,D,6677000,9,Wrong Answer
kqshengxuanyi,E,6677000,11,Wrong Answer
error,C,6700000,100,Accepted
金弋帆,B,6701000,20,Time Limit Exceeded
markding,C,6707000,0,Wrong Answer
jk123,C,6713000,0,Runtime Error
hexuben,D,6713000,50,Wrong Answer
傅凌龙,E,6717000,0,Wrong Answer
ini,E,6717000,18,Runtime Error
tjy,C,6723000,0,Runtime Error
markding,C,6728000,100,Accepted
傅凌龙,E,6729000,0,Wrong Answer
何楷文,D,6738000,30,Wrong Answer
Harry,E,6749000,100,Accepted
ywz,H,6751000,10,Time Limit Exceeded
强强,D,6757000,0,Time Limit Exceeded
jk123,C,6767000,0,Wrong Answer
weiyumo,F,6776000,30,Time Limit Exceeded
kqshengxuanyi,E,6784000,5,Wrong Answer
强强,D,6785000,9,Wrong Answer
sunjunhao,E,6789000,18,Wrong Answer
dyt_dirt,C,6790000,0,Wrong Answer
yangbowen,B,6791000,1,Time Limit Exceeded
yyz,A,6792000,50,Wrong Answer
xiaoshu2010,D,6792000,9,Wrong Answer
nyyjshcz,D,6795000,20,Time Limit Exceeded
linmou,D,6804000,30,Wrong Answer
jk123,C,6809000,0,Wrong Answer
高兴的高,B,6811000,1,Wrong Answer
yinhaowei1205,B,6813000,1,Time Limit Exceeded
蔡杨煜,G,6821000,10,Wrong Answer
tjy,C,6824000,0,Runtime Error
蔡杨煜,G,6833000,10,Wrong Answer
susieli,C,6841000,100,Accepted
HLOI_3_P045,E,6842000,5,Wrong Answer
leoair,D,6849000,0,Wrong Answer
linmou,D,6856000,30,Wrong Answer
hexuben,E,6857000,18,Wrong Answer
张智淏,C,6860000,0,Wrong Answer
Liuooo,B,6861000,20,Wrong Answer
yangbowen,B,6868000,1,Time Limit Exceeded
HL_CZY,B,6871000,1,Wrong Answer
强强,D,6878000,9,Wrong Answer
fangzichang,G,6880000,100,Accepted
武川翔,C,6882000,100,Accepted
xieruyu,E,6893000,100,Accepted
ywz,G,6899000,0,Wrong Answer
Zhaozhuoxi,B,6902000,20,Time Limit Exceeded
MerlinLee,A,6905000,30,Wrong Answer
wtxwd,E,6914000,0,Time Limit Exceeded
肖皓天,D,6919000,0,Wrong Answer
susieli,C,6922000,100,Accepted
linmou,D,6927000,50,Wrong Answer
leoair,D,6929000,0,Runtime Error
杨育安,F,6950000,30,Time Limit Exceeded
PhirainEX,E,6952000,100,Accepted
hexuben,E,6954000,18,Wrong Answer
cyq,E,6959000,50,Time Limit Exceeded
ywz,G,6972000,20,Wrong Answer
zhengjinyi,E,6998000,5,Wrong Answer
金弋帆,B,7002000,0,Compile Error
MerlinLee,A,7006000,30,Wrong Answer
docxjun,D,7006000,100,Accepted
linmou,E,7014000,0,Wrong Answer
金弋帆,B,7021000,1,Time Limit Exceeded
HL_CZY,B,7027000,100,Accepted
songzhihan,F,7038000,30,Time Limit Exceeded
linmou,E,7046000,0,Wrong Answer
MerlinLee,A,7053000,50,Wrong Answer
金弋帆,B,7064000,1,Time Limit Exceeded
蔡杨煜,F,7070000,0,Time Limit Exceeded
linmou,E,7073000,0,Wrong Answer
hexuben,E,7073000,45,Wrong Answer
leoair,D,7081000,20,Runtime Error
luyuyang,E,7100000,5,Wrong Answer
hjj,B,7101000,1,Wrong Answer
xiaoshu2010,B,7102000,0,Compile Error
huyanxin,B,7107000,20,Runtime Error
张智淏,C,7109000,0,Wrong Answer
linmou,E,7111000,0,Wrong Answer
cpz0342,D,7123000,0,Wrong Answer
蔡杨煜,F,7126000,0,Time Limit Exceeded
tjy,C,7127000,0,Runtime Error
MerlinLee,A,7129000,0,Compile Error
thomaswmy,G,7139000,100,Accepted
tjy,C,7143000,0,Runtime Error
MerlinLee,A,7144000,50,Wrong Answer
dyt_dirt,C,7154000,100,Accepted
qzyzzgc,E,7154000,0,Wrong Answer
xiaoshu2010,B,7154000,1,Wrong Answer
tyb,E,7155000,0,Wrong Answer
qhj,E,7161000,5,Time Limit Exceeded
liyuze,D,7163000,0,Runtime Error
何楷文,F,7170000,30,Time Limit Exceeded
deyi,C,7174000,0,Wrong Answer
yinhaowei1205,B,7185000,100,Accepted
tjy,C,7195000,0,Runtime Error
曾浩,E,7200000,0,Wrong Answer
liyuze,D,7200000,30,Wrong Answer
songhaoyu,B,7203000,1,Wrong Answer
songzhihan,B,7204000,1,Wrong Answer
金弋帆,B,7207000,1,Time Limit Exceeded
郑宇,E,7208000,2,Wrong Answer
cpz0342,D,7211000,30,Wrong Answer
张恺瑄,F,7214000,30,Time Limit Exceeded
Liuooo,B,7214000,0,Compile Error
maguangxian,E,7215000,50,Wrong Answer
王佳翔,E,7218000,5,Wrong Answer
MerlinLee,A,7221000,0,Compile Error
金弋帆,B,7225000,1,Time Limit Exceeded
songhaoyu,B,7227000,60,Wrong Answer
hjj,B,7230000,1,Wrong Answer
MerlinLee,A,7233000,0,Compile Error
Huangjunrui,D,7233000,0,Wrong Answer
Liuooo,B,7234000,0,Compile Error
cyq,F,7238000,30,Time Limit Exceeded
金弋帆,B,7241000,20,Time Limit Exceeded
sunjunhao,F,7244000,30,Time Limit Exceeded
wtxwd,E,7248000,50,Time Limit Exceeded
MerlinLee,A,7255000,50,Wrong Answer
huangshiyu,C,7262000,0,Wrong Answer
qhj,E,7267000,0,Time Limit Exceeded
docxjun,F,7274000,30,Time Limit Exceeded
H2ptimize,D,7284000,0,Wrong Answer
tiaotiao2011,G,7289000,20,Wrong Answer
huangshiyu,C,7289000,0,Wrong Answer
cpz0342,D,7292000,30,Wrong Answer
yyz,B,7294000,1,Wrong Answer
zhangchengrui,G,7295000,50,Runtime Error
强强,D,7313000,9,Wrong Answer
Liuooo,B,7314000,100,Accepted
金弋帆,B,7326000,20,Time Limit Exceeded
ycn,D,7327000,0,Compile Error
袁瑞擎,A,7341000,100,Accepted
何浩鲲,F,7342000,0,Time Limit Exceeded
金弋帆,B,7345000,20,Time Limit Exceeded
ycn,D,7346000,30,Wrong Answer
maguangxian,E,7352000,50,Wrong Answer
huangshiyu,C,7354000,0,Wrong Answer
H2ptimize,D,7359000,9,Wrong Answer
夏天天,F,7362000,0,Time Limit Exceeded
duchengzhu2008,D,7363000,0,Runtime Error
肖皓天,F,7367000,30,Time Limit Exceeded
高兴的高,B,7371000,1,Wrong Answer
jiazijian,C,7372000,0,Wrong Answer
qzyzcmx,B,7374000,1,Runtime Error
xieruyu,F,7389000,30,Time Limit Exceeded
Zhaozhuoxi,B,7391000,60,Time Limit Exceeded
XUSJ,G,7395000,0,Wrong Answer
yyz,B,7396000,1,Wrong Answer
jyy0806,B,7411000,1,Wrong Answer
markding,D,7417000,0,Wrong Answer
qzyzcmx,B,7419000,1,Runtime Error
hutianshuo,E,7425000,100,Accepted
qhj,E,7427000,5,Wrong Answer
markding,D,7431000,9,Wrong Answer
Zhaozhuoxi,B,7438000,100,Accepted
fangzichang,E,7446000,5,Wrong Answer
XUSJ,G,7450000,0,Wrong Answer
zhangchengrui,G,7452000,50,Time Limit Exceeded
唐宁泽,F,7461000,30,Time Limit Exceeded
tjy,E,7464000,0,Wrong Answer
曾浩,E,7480000,0,Compile Error
金弋帆,B,7481000,20,Time Limit Exceeded
夏天天,F,7484000,30,Time Limit Exceeded
cpz0342,D,7488000,30,Wrong Answer
qzyzzgc,F,7506000,30,Time Limit Exceeded
zhangzihan_Yuuki Asuna,B,7507000,100,Accepted
kjh,D,7507000,30,Wrong Answer
markding,D,7507000,9,Wrong Answer
QAQfj5,E,7509000,50,Time Limit Exceeded
qhj,E,7513000,0,Time Limit Exceeded
蔡杨煜,F,7522000,0,Time Limit Exceeded
Liuooo,C,7526000,0,Wrong Answer
qhj,E,7531000,5,Time Limit Exceeded
sunjunhao,G,7541000,0,Wrong Answer
陈邑宁,E,7541000,0,Wrong Answer
高兴的高,B,7541000,1,Wrong Answer
Liuooo,C,7542000,0,Wrong Answer
武川翔,E,7544000,0,Compile Error
qhj,E,7548000,5,Time Limit Exceeded
BruceTong,B,7551000,1,Wrong Answer
fangzichang,E,7553000,5,Wrong Answer
强强,D,7555000,15,Wrong Answer
wmyr,E,7558000,45,Runtime Error
sunjunhao,G,7561000,0,Wrong Answer
武川翔,E,7573000,0,Wrong Answer
maguangxian,F,7575000,30,Time Limit Exceeded
yyz,A,7582000,50,Wrong Answer
lyxhsx,D,7582000,0,Wrong Answer
markding,D,7583000,9,Wrong Answer
deyi,C,7583000,0,Wrong Answer
hutianshuo,D,7584000,0,Wrong Answer
BruceTong,B,7584000,20,Time Limit Exceeded
sunjunhao,G,7585000,0,Wrong Answer
gty314159,G,7589000,60,Time Limit Exceeded
何楷文,D,7591000,30,Wrong Answer
傅凌龙,B,7602000,1,Time Limit Exceeded
deyi,C,7603000,0,Compile Error
wmyr,E,7604000,45,Runtime Error
袁瑞擎,A,7605000,100,Accepted
曾浩,E,7607000,5,Wrong Answer
deyi,C,7613000,0,Wrong Answer
zhangchengrui,G,7615000,50,Time Limit Exceeded
sunjunhao,G,7619000,0,Wrong Answer
ljy_xc,E,7622000,20,Time Limit Exceeded
kjh,D,7631000,30,Wrong Answer
何浩鲲,B,7633000,20,Time Limit Exceeded
deyi,C,7651000,0,Wrong Answer
hexuben,D,7657000,50,Wrong Answer
nyyjshcz,D,7660000,0,Wrong Answer
zhangzihan_Yuuki Asuna,E,7665000,0,Wrong Answer
zhangchengrui,G,7670000,50,Time Limit Exceeded
武川翔,E,7676000,0,Wrong Answer
legendcn,D,7679000,100,Accepted
nyyjshcz,D,7682000,100,Accepted
kqshengxuanyi,E,7683000,5,Wrong Answer
强强,D,7689000,0,Compile Error
ljy_xc,E,7694000,20,Time Limit Exceeded
方子豪,C,7702000,0,Compile Error
强强,D,7709000,15,Wrong Answer
sunjunhao,G,7711000,0,Wrong Answer
maguangxian,E,7716000,50,Wrong Answer
kjh,D,7716000,30,Wrong Answer
jiazijian,C,7717000,0,Wrong Answer
jiangyiyang,C,7719000,100,Accepted
duchengzhu2008,C,7723000,0,Wrong Answer
Zhaozhuoxi,D,7724000,0,Wrong Answer
weiyumo,E,7726000,0,Wrong Answer
PhirainEX,G,7734000,0,Wrong Answer
zhangchengrui,G,7735000,50,Time Limit Exceeded
BruceTong,B,7735000,100,Accepted
何楷文,D,7742000,30,Wrong Answer
xiaoshu2010,B,7749000,1,Wrong Answer
方子豪,C,7749000,0,Compile Error
陈邑宁,E,7752000,50,Time Limit Exceeded
zhangce,F,7758000,30,Time Limit Exceeded
docxjun,E,7758000,5,Wrong Answer
PhirainEX,G,7771000,0,Wrong Answer
xiaoshu2010,B,7773000,1,Wrong Answer
DL24luchengxiang,G,7773000,50,Time Limit Exceeded
方子豪,C,7776000,0,Time Limit Exceeded
DL24zhangyixin,E,7778000,43,Wrong Answer
zzy0618,F,7780000,30,Time Limit Exceeded
wtxwd,E,7780000,50,Time Limit Exceeded
杨育安,G,7787000,20,Wrong Answer
许文渊,B,7789000,1,Wrong Answer
zhangchengrui,G,7790000,60,Time Limit Exceeded
hutianshuo,F,7797000,30,Time Limit Exceeded
xiaoshu2010,B,7797000,1,Wrong Answer
金弋帆,B,7798000,20,Time Limit Exceeded
kjh,D,7799000,30,Wrong Answer
Nihachu,D,7807000,30,Wrong Answer
方子豪,D,7807000,0,Wrong Answer
许文渊,B,7808000,1,Wrong Answer
PhirainEX,G,7813000,20,Wrong Answer
MerlinLee,F,7813000,0,Time Limit Exceeded
ywz,G,7816000,50,Memory Limit Exceeded
zhengjinyi,F,7823000,30,Time Limit Exceeded
kjh,D,7824000,50,Wrong Answer
luyuyang,E,7829000,50,Time Limit Exceeded
罗一航,B,7836000,1,Time Limit Exceeded
H2ptimize,D,7837000,30,Wrong Answer
jiazijian,C,7839000,0,Wrong Answer
wmyr,E,7847000,45,Runtime Error
legendcn,E,7855000,0,Wrong Answer
hepeidong,D,7870000,100,Accepted
xiaoshu2010,B,7873000,1,Wrong Answer
hutianshuo,D,7881000,0,Wrong Answer
肖皓天,D,7892000,9,Wrong Answer
hutianshuo,D,7893000,0,Wrong Answer
sunjunhao,G,7906000,20,Wrong Answer
yinhaowei1205,F,7913000,30,Time Limit Exceeded
tjy,A,7916000,50,Wrong Answer
maguangxian,E,7917000,50,Wrong Answer
jiazijian,C,7923000,0,Wrong Answer
陈邑宁,E,7928000,0,Wrong Answer
何楷文,D,7938000,30,Wrong Answer
MerlinLee,F,7938000,0,Time Limit Exceeded
高兴的高,B,7943000,100,Accepted
袁瑞擎,C,7948000,0,Wrong Answer
许文渊,B,7949000,1,Wrong Answer
ywz,G,7949000,50,Memory Limit Exceeded
hutianshuo,D,7964000,9,Wrong Answer
liuzeyuan,F,7965000,0,Runtime Error
何楷文,D,7974000,50,Wrong Answer
luyuyang,E,7975000,50,Time Limit Exceeded
kqshengxuanyi,E,7977000,50,Wrong Answer
hutianshuo,D,7983000,9,Wrong Answer
强强,D,7983000,15,Wrong Answer
HL_CZY,E,7986000,0,Compile Error
ywz,G,7995000,60,Wrong Answer
HL_CZY,E,7996000,0,Wrong Answer
sunjunhao,G,8004000,0,Wrong Answer
duchengzhu2008,C,8016000,100,Accepted
sunjunhao,G,8017000,20,Wrong Answer
DL24zhangyixin,C,8018000,0,Wrong Answer
tjy,A,8020000,50,Wrong Answer
huangshiyu,C,8021000,25,Wrong Answer
何浩鲲,B,8026000,1,Wrong Answer
cpz0342,E,8032000,0,Compile Error
xiaoshu2010,B,8038000,0,Compile Error
H2ptimize,B,8044000,1,Wrong Answer
cpz0342,E,8049000,0,Compile Error
xiaoshu2010,B,8060000,1,Wrong Answer
leoair,D,8062000,0,Wrong Answer
ini,C,8066000,25,Wrong Answer
yyz,A,8071000,50,Wrong Answer
snowycat1234,E,8071000,100,Accepted
傅凌龙,A,8076000,0,Compile Error
陈邑宁,E,8084000,50,Time Limit Exceeded
leoair,D,8085000,0,Wrong Answer
XUSJ,B,8086000,20,Time Limit Exceeded
Nihachu,D,8097000,0,Wrong Answer
肖皓天,D,8098000,9,Wrong Answer
傅凌龙,A,8104000,50,Wrong Answer
陈邑宁,E,8107000,50,Time Limit Exceeded
liuzeyuan,B,8112000,0,Compile Error
wmyr,E,8123000,50,Wrong Answer
kqshengxuanyi,E,8127000,0,Runtime Error
